fecha_hecho,latitud,longitud,sexo,edad,estado_civil,medio_transporte,modalidad,conducta_especial,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,color,fecha,lat,lon,id_hecho,coord_imputada,edad_imputada,comuna,anio,mes,hora,dia,anio_mes,franja
28/11/2017 8:00,626.441.603,-7.559.660.785,Mujer,21.0,Soltero(a),Autobus,Raponazo,,No,Calasanz,#1202,12,Vía pública,Laureles,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2017-11-28 08:00:00,6.26441603,-75.59660785,2017-11-28 08:00:00|626.441.603|-7.559.660.785|Mujer|21.0|Calasanz|Vía pública|Raponazo,False,False,La América,2017,11,8,Martes,2017-11-01,Mañana (6-11)
28/11/2017 18:00,623.129.337,-7.559.718.041,Hombre,35.0,Soltero(a),Autobus,Cosquilleo,,No,Belén,#1603,16,Estación del Metro plus,Belén,Elementos computador,Tecnología,Negro,2017-11-28 18:00:00,6.23129337,-75.59718041,2017-11-28 18:00:00|623.129.337|-7.559.718.041|Hombre|35.0|Belén|Estación del Metro plus|Cosquilleo,False,False,Belén,2017,11,18,Martes,2017-11-01,Noche (18-23)
29/11/2017 9:30,62.474.121,-7.556.959.438,Hombre,58.0,Unión marital de hecho,Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cédula,Documentos,,2017-11-29 09:30:00,6.2474121,-75.56959438,2017-11-29 09:30:00|62.474.121|-7.556.959.438|Hombre|58.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,11,9,Miércoles,2017-11-01,Mañana (6-11)
29/11/2017 9:30,62.474.121,-7.556.959.438,Hombre,58.0,Unión marital de hecho,Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Llaveros,Otros elementos,,2017-11-29 09:30:00,6.2474121,-75.56959438,2017-11-29 09:30:00|62.474.121|-7.556.959.438|Hombre|58.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,11,9,Miércoles,2017-11-01,Mañana (6-11)
29/11/2017 9:30,62.474.121,-7.556.959.438,Hombre,58.0,Unión marital de hecho,Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-11-29 09:30:00,6.2474121,-75.56959438,2017-11-29 09:30:00|62.474.121|-7.556.959.438|Hombre|58.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,11,9,Miércoles,2017-11-01,Mañana (6-11)
29/11/2017 18:20,6.212.957,-7.557.770.326,Mujer,34.0,Unión marital de hecho,Metro,Cosquilleo,No,No,Patio Bonito,#1421,14,Vía pública,Poblado,Billetera,Prendas de vestir y accesorios,Café,2017-11-29 18:20:00,6.212957,-75.57770326,2017-11-29 18:20:00|6.212.957|-7.557.770.326|Mujer|34.0|Patio Bonito|Vía pública|Cosquilleo,False,False,El Poblado,2017,11,18,Miércoles,2017-11-01,Noche (18-23)
29/11/2017 18:00,624.644.282,-7.556.688.183,Mujer,33.0,Casado(a),Taxi,Atraco,,Arma cortopunzante,Barrio Colón,#1013,10,Vía pública,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-11-29 18:00:00,6.24644282,-75.56688183,2017-11-29 18:00:00|624.644.282|-7.556.688.183|Mujer|33.0|Barrio Colón|Vía pública|Atraco,False,False,La Candelaria,2017,11,18,Miércoles,2017-11-01,Noche (18-23)
29/11/2017 16:00,624.765.669,-7.557.834.432,Hombre,18.0,Soltero(a),Autobus,Atraco,De celular,Arma de fuego,Corazón de Jesús,#1008,10,Bus de servicio público,Candelaria,Celular,Tecnología,Negro,2017-11-29 16:00:00,6.24765669,-75.57834432,2017-11-29 16:00:00|624.765.669|-7.557.834.432|Hombre|18.0|Corazón de Jesús|Bus de servicio público|Atraco,False,False,La Candelaria,2017,11,16,Miércoles,2017-11-01,Tarde (12-17)
29/11/2017 9:30,626.404.491,-7.556.333.863,Mujer,22.0,Soltero(a),Metro,Cosquilleo,,No,Hospital San Vicente de Paúl,#Inst_12,10,Estación del Metro,Aranjuez,Celular,Tecnología,Oro,2017-11-29 09:30:00,6.26404491,-75.56333863,2017-11-29 09:30:00|626.404.491|-7.556.333.863|Mujer|22.0|Hospital San Vicente de Paúl|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,11,9,Miércoles,2017-11-01,Mañana (6-11)
30/11/2017 17:30,624.976.275,-755.686.575,Hombre,32.0,Casado(a),Autobus,Descuido,,No,La Candelaria,#1019,10,Vía pública,Candelaria,Libra esterlina inglesa,"Dinero, joyas, piedras preciosas y título valor",,2017-11-30 17:30:00,6.24976275,-75.5686575,2017-11-30 17:30:00|624.976.275|-755.686.575|Hombre|32.0|La Candelaria|Vía pública|Descuido,False,False,La Candelaria,2017,11,17,Jueves,2017-11-01,Tarde (12-17)
30/11/2017 19:30,625.895.964,-7.558.011.411,Mujer,24.0,Soltero(a),Taxi,Atraco,,Arma de fuego,Carlos E. Restrepo,#1101,11,Bus de servicio público,Castilla,Celular,Tecnología,Blanco,2017-11-30 19:30:00,6.25895964,-75.58011411,2017-11-30 19:30:00|625.895.964|-7.558.011.411|Mujer|24.0|Carlos E. Restrepo|Bus de servicio público|Atraco,False,False,Laureles-Estadio,2017,11,19,Jueves,2017-11-01,Noche (18-23)
30/11/2017 16:30,62.563.734,-7.560.014.817,Hombre,32.0,Soltero(a),Taxi,Escopolamina,De celular,Escopolamina,La Floresta,#1205,12,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-11-30 16:30:00,6.2563734,-75.60014817,2017-11-30 16:30:00|62.563.734|-7.560.014.817|Hombre|32.0|La Floresta|Vía pública|Escopolamina,False,False,La América,2017,11,16,Jueves,2017-11-01,Tarde (12-17)
30/11/2017 9:50,623.973.186,-7.558.979.027,Mujer,51.0,Unión marital de hecho,Taxi,Comisión de delito,Fleteo,Arma de fuego,U.P.B,#Inst_15,11,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-11-30 09:50:00,6.23973186,-75.58979027,2017-11-30 09:50:00|623.973.186|-7.558.979.027|Mujer|51.0|U.P.B|Vía pública|Comisión de delito,False,False,Laureles-Estadio,2017,11,9,Jueves,2017-11-01,Mañana (6-11)
30/11/2017 16:30,62.563.734,-7.560.014.817,Hombre,32.0,Soltero(a),Taxi,Escopolamina,De celular,Escopolamina,La Floresta,#1205,12,Vía pública,Laureles,Celular,Tecnología,Negro,2017-11-30 16:30:00,6.2563734,-75.60014817,2017-11-30 16:30:00|62.563.734|-7.560.014.817|Hombre|32.0|La Floresta|Vía pública|Escopolamina,False,False,La América,2017,11,16,Jueves,2017-11-01,Tarde (12-17)
30/11/2017 17:30,624.976.275,-755.686.575,Hombre,32.0,Casado(a),Autobus,Descuido,,No,La Candelaria,#1019,10,Vía pública,Candelaria,Cédula,Documentos,,2017-11-30 17:30:00,6.24976275,-75.5686575,2017-11-30 17:30:00|624.976.275|-755.686.575|Hombre|32.0|La Candelaria|Vía pública|Descuido,False,False,La Candelaria,2017,11,17,Jueves,2017-11-01,Tarde (12-17)
30/11/2017 16:30,624.358.469,-7.556.761.584,Mujer,31.0,Soltero(a),Taxi,Atraco,,Arma cortopunzante,Barrio Colón,#1013,10,Vía pública,Candelaria,Elementos computador,Tecnología,,2017-11-30 16:30:00,6.24358469,-75.56761584,2017-11-30 16:30:00|624.358.469|-7.556.761.584|Mujer|31.0|Barrio Colón|Vía pública|Atraco,False,False,La Candelaria,2017,11,16,Jueves,2017-11-01,Tarde (12-17)
30/11/2017 7:40,626.327.242,-7.558.968.467,Mujer,31.0,Soltero(a),Taxi,Atraco,,Arma de fuego,Cuarta Brigada,#1115,11,Vía pública,Laureles,Elementos computador,Tecnología,,2017-11-30 07:40:00,6.26327242,-75.58968467,2017-11-30 07:40:00|626.327.242|-7.558.968.467|Mujer|31.0|Cuarta Brigada|Vía pública|Atraco,False,False,Laureles-Estadio,2017,11,7,Jueves,2017-11-01,Mañana (6-11)
30/11/2017 9:50,623.973.186,-7.558.979.027,Mujer,51.0,Unión marital de hecho,Taxi,Comisión de delito,Fleteo,Arma de fuego,U.P.B,#Inst_15,11,Vía pública,Laureles,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2017-11-30 09:50:00,6.23973186,-75.58979027,2017-11-30 09:50:00|623.973.186|-7.558.979.027|Mujer|51.0|U.P.B|Vía pública|Comisión de delito,False,False,Laureles-Estadio,2017,11,9,Jueves,2017-11-01,Mañana (6-11)
30/11/2017 17:30,624.976.275,-755.686.575,Hombre,32.0,Casado(a),Autobus,Descuido,,No,La Candelaria,#1019,10,Vía pública,Candelaria,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2017-11-30 17:30:00,6.24976275,-75.5686575,2017-11-30 17:30:00|624.976.275|-755.686.575|Hombre|32.0|La Candelaria|Vía pública|Descuido,False,False,La Candelaria,2017,11,17,Jueves,2017-11-01,Tarde (12-17)
30/11/2017 19:30,623.978.652,-755.898.872,Mujer,57.0,Divorciado(a),Taxi,Atraco,De celular,Arma de fuego,U.P.B,#Inst_15,11,Vía pública,Laureles,Celular,Tecnología,,2017-11-30 19:30:00,6.23978652,-75.5898872,2017-11-30 19:30:00|623.978.652|-755.898.872|Mujer|57.0|U.P.B|Vía pública|Atraco,False,False,Laureles-Estadio,2017,11,19,Jueves,2017-11-01,Noche (18-23)
30/11/2017 19:30,623.978.652,-755.898.872,Mujer,57.0,Divorciado(a),Taxi,Atraco,De celular,Arma de fuego,U.P.B,#Inst_15,11,Vía pública,Laureles,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2017-11-30 19:30:00,6.23978652,-75.5898872,2017-11-30 19:30:00|623.978.652|-755.898.872|Mujer|57.0|U.P.B|Vía pública|Atraco,False,False,Laureles-Estadio,2017,11,19,Jueves,2017-11-01,Noche (18-23)
30/11/2017 18:25,624.123.226,-7.555.188.459,Hombre,35.0,Soltero(a),Autobus,Atraco,No,Arma de fuego,Barrio Caycedo,#0906,9,Vía pública,Buenos Aires,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-11-30 18:25:00,6.24123226,-75.55188459,2017-11-30 18:25:00|624.123.226|-7.555.188.459|Hombre|35.0|Barrio Caycedo|Vía pública|Atraco,False,False,Buenos Aires,2017,11,18,Jueves,2017-11-01,Noche (18-23)
30/11/2017 17:30,624.976.275,-755.686.575,Hombre,32.0,Casado(a),Autobus,Descuido,,No,La Candelaria,#1019,10,Vía pública,Candelaria,Licencia,Documentos,,2017-11-30 17:30:00,6.24976275,-75.5686575,2017-11-30 17:30:00|624.976.275|-755.686.575|Hombre|32.0|La Candelaria|Vía pública|Descuido,False,False,La Candelaria,2017,11,17,Jueves,2017-11-01,Tarde (12-17)
30/11/2017 18:30,624.434.978,-7.556.956.588,Mujer,25.0,Unión marital de hecho,Taxi,Atraco,,Arma cortopunzante,Barrio Colón,#1013,10,Vía pública,Candelaria,Celular,Tecnología,Oro,2017-11-30 18:30:00,6.24434978,-75.56956588,2017-11-30 18:30:00|624.434.978|-7.556.956.588|Mujer|25.0|Barrio Colón|Vía pública|Atraco,False,False,La Candelaria,2017,11,18,Jueves,2017-11-01,Noche (18-23)
04/01/2007 16:00,,,Mujer,28.0,,Taxi,Atraco,,Arma de fuego,La América,#1204,12,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-01-04 16:00:00,6.25090386,-75.60387002,2007-01-04 16:00:00|nan|nan|Mujer|28.0|La América|Vía pública|Atraco,True,False,La América,2007,1,16,Jueves,2007-01-01,Tarde (12-17)
06/01/2007 1:00,,,Hombre,37.0,Unión marital de hecho,Taxi,Atraco,,,Santander,#0601,6,Vía pública,Doce de Octubre,Celular,Tecnología,Gris,2007-01-06 01:00:00,6.306751,-75.576543,2007-01-06 01:00:00|nan|nan|Hombre|37.0|Santander|Vía pública|Atraco,True,False,Doce de Octubre,2007,1,1,Sábado,2007-01-01,Madrugada (0-5)
12/01/2007 1:00,,,Hombre,35.0,Casado(a),Taxi,Atraco,,,El Poblado,#1418,14,Vía pública,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-01-12 01:00:00,6.209568,-75.568027285,2007-01-12 01:00:00|nan|nan|Hombre|35.0|El Poblado|Vía pública|Atraco,True,False,El Poblado,2007,1,1,Viernes,2007-01-01,Madrugada (0-5)
18/01/2007 14:20,6.306.182,-75.568.897,Mujer,38.0,Divorciado(a),Taxi,Atraco,Grupo delincuencial,Arma de fuego,Tejelo,#0504,5,Vehículo particular,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-01-18 14:20:00,6.306182,-75.568897,2007-01-18 14:20:00|6.306.182|-75.568.897|Mujer|38.0|Tejelo|Vehículo particular|Atraco,False,False,Castilla,2007,1,14,Jueves,2007-01-01,Tarde (12-17)
19/01/2007 11:15,6.232.325,-7.559.138,Hombre,40.0,Unión marital de hecho,Taxi,Atraco,,Arma de fuego,Rosales,#1602,16,Vía pública,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-01-19 11:15:00,6.232325,-75.59138,2007-01-19 11:15:00|6.232.325|-7.559.138|Hombre|40.0|Rosales|Vía pública|Atraco,False,False,Belén,2007,1,11,Viernes,2007-01-01,Mañana (6-11)
03/02/2007 1:40,,,,28.0,,Autobus,Atraco,,Arma de fuego,Las Brisas,#0502,5,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-02-03 01:40:00,6.30914054,-75.56105458,2007-02-03 01:40:00|nan|nan|<NA>|nan|Las Brisas|Vía pública|Atraco,True,True,Castilla,2007,2,1,Sábado,2007-02-01,Madrugada (0-5)
05/02/2007 19:50,,,Mujer,33.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-02-05 19:50:00,6.28440112,-75.57190921,2007-02-05 19:50:00|nan|nan|Mujer|33.0|Francisco Antonio Zea|Vehículo particular|Atraco,True,False,Castilla,2007,2,19,Lunes,2007-02-01,Noche (18-23)
05/02/2007 19:50,,,Mujer,33.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Cheques,"Dinero, joyas, piedras preciosas y título valor",,2007-02-05 19:50:00,6.28440112,-75.57190921,2007-02-05 19:50:00|nan|nan|Mujer|33.0|Francisco Antonio Zea|Vehículo particular|Atraco,True,False,Castilla,2007,2,19,Lunes,2007-02-01,Noche (18-23)
17/02/2007 7:00,6.226.609,-75.583.445,Hombre,51.0,Unión marital de hecho,Taxi,Atraco,,Arma de fuego,Trinidad,#1503,15,Vía pública,Belén,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2007-02-17 07:00:00,6.226609,-75.583445,2007-02-17 07:00:00|6.226.609|-75.583.445|Hombre|51.0|Trinidad|Vía pública|Atraco,False,False,Guayabal,2007,2,7,Sábado,2007-02-01,Mañana (6-11)
17/02/2007 7:00,6.226.609,-75.583.445,Hombre,51.0,Unión marital de hecho,Taxi,Atraco,,Arma de fuego,Trinidad,#1503,15,Vía pública,Belén,Sin dato documentos,Documentos,,2007-02-17 07:00:00,6.226609,-75.583445,2007-02-17 07:00:00|6.226.609|-75.583.445|Hombre|51.0|Trinidad|Vía pública|Atraco,False,False,Guayabal,2007,2,7,Sábado,2007-02-01,Mañana (6-11)
17/02/2007 7:00,6.226.609,-75.583.445,Hombre,51.0,Unión marital de hecho,Taxi,Atraco,,Arma de fuego,Trinidad,#1503,15,Vía pública,Belén,Celular,Tecnología,,2007-02-17 07:00:00,6.226609,-75.583445,2007-02-17 07:00:00|6.226.609|-75.583.445|Hombre|51.0|Trinidad|Vía pública|Atraco,False,False,Guayabal,2007,2,7,Sábado,2007-02-01,Mañana (6-11)
03/03/2007 16:00,6.247.015,-75.575.113,,45.0,,Taxi,,,Escopolamina,Guayaquil,#1007,10,Vía pública,Candelaria,,,,2007-03-03 16:00:00,6.247015,-75.575113,2007-03-03 16:00:00|6.247.015|-75.575.113|<NA>|nan|Guayaquil|Vía pública|<NA>,False,True,La Candelaria,2007,3,16,Sábado,2007-03-01,Tarde (12-17)
06/03/2007 15:40,,,Mujer,51.0,Casado(a),Taxi,Atraco,Fleteo,Arma de fuego,Caribe,#0517,5,Vehículo particular,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-03-06 15:40:00,6.27089918,-75.573693495,2007-03-06 15:40:00|nan|nan|Mujer|51.0|Caribe|Vehículo particular|Atraco,True,False,Castilla,2007,3,15,Martes,2007-03-01,Tarde (12-17)
09/03/2007 15:30,629.128,-75.580.922,,32.0,,Taxi,Atraco,Fleteo,Arma de fuego,San Martín de Porres,#0606,6,Vía pública,Doce de Octubre,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-03-09 15:30:00,6.29128,-75.580922,2007-03-09 15:30:00|629.128|-75.580.922|<NA>|nan|San Martín de Porres|Vía pública|Atraco,False,True,Doce de Octubre,2007,3,15,Viernes,2007-03-01,Tarde (12-17)
09/03/2007 15:30,629.128,-75.580.922,Mujer,40.0,,Taxi,Atraco,,Arma de fuego,San Martín de Porres,#0606,6,Vía pública,Doce de Octubre,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-03-09 15:30:00,6.29128,-75.580922,2007-03-09 15:30:00|629.128|-75.580.922|Mujer|40.0|San Martín de Porres|Vía pública|Atraco,False,False,Doce de Octubre,2007,3,15,Viernes,2007-03-01,Tarde (12-17)
16/03/2007 13:15,,,Hombre,32.0,,Taxi,Atraco,,Arma de fuego,Pajarito,#0723,7,Vía pública,Castilla,Sin dato mercancías,Sin dato mercancías,,2007-03-16 13:15:00,6.28304459,-75.60587544,2007-03-16 13:15:00|nan|nan|Hombre|32.0|Pajarito|Vía pública|Atraco,True,False,Robledo,2007,3,13,Viernes,2007-03-01,Tarde (12-17)
20/03/2007 7:00,6.268.718,-7.553.833,Mujer,34.0,Unión marital de hecho,Taxi,Rompimiento cerraduta,,No,La Cruz,#0311,3,"Institución educativa (jardín, primaria o secundaria)",Manrique,Computador,Tecnología,,2007-03-20 07:00:00,6.268718,-75.53833,"2007-03-20 07:00:00|6.268.718|-7.553.833|Mujer|34.0|La Cruz|Institución educativa (jardín, primaria o secundaria)|Rompimiento cerraduta",False,False,Manrique,2007,3,7,Martes,2007-03-01,Mañana (6-11)
31/03/2007 13:30,6.284.552,-75.571.148,Mujer,49.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-03-31 13:30:00,6.284552,-75.571148,2007-03-31 13:30:00|6.284.552|-75.571.148|Mujer|49.0|Francisco Antonio Zea|Vehículo particular|Atraco,False,False,Castilla,2007,3,13,Sábado,2007-03-01,Tarde (12-17)
31/03/2007 13:30,6.284.552,-75.571.148,Mujer,49.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Cédula,Documentos,,2007-03-31 13:30:00,6.284552,-75.571148,2007-03-31 13:30:00|6.284.552|-75.571.148|Mujer|49.0|Francisco Antonio Zea|Vehículo particular|Atraco,False,False,Castilla,2007,3,13,Sábado,2007-03-01,Tarde (12-17)
19/04/2007 17:25,6.265.733,-75.574.854,Hombre,25.0,Soltero(a),Taxi,Atraco,Grupo delincuencial,Arma de fuego,Caribe,#0517,5,Vehículo particular,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-04-19 17:25:00,6.265733,-75.574854,2007-04-19 17:25:00|6.265.733|-75.574.854|Hombre|25.0|Caribe|Vehículo particular|Atraco,False,False,Castilla,2007,4,17,Jueves,2007-04-01,Tarde (12-17)
24/04/2007 11:30,6.292.005,-75.582.727,Mujer,20.0,Soltero(a),Taxi,Atraco,Grupo delincuencial,Arma de fuego,Picacho,#0608,6,Vehículo particular,Doce de Octubre,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-04-24 11:30:00,6.292005,-75.582727,2007-04-24 11:30:00|6.292.005|-75.582.727|Mujer|20.0|Picacho|Vehículo particular|Atraco,False,False,Doce de Octubre,2007,4,11,Martes,2007-04-01,Mañana (6-11)
08/05/2007 9:45,6.223.653,-7.558.204,Hombre,48.0,Unión marital de hecho,Taxi,Atraco,,Arma de fuego,Santa Fé,#1504,15,Vía pública,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-05-08 09:45:00,6.223653,-75.58204,2007-05-08 09:45:00|6.223.653|-7.558.204|Hombre|48.0|Santa Fé|Vía pública|Atraco,False,False,Guayabal,2007,5,9,Martes,2007-05-01,Mañana (6-11)
11/05/2007 19:05,,,Hombre,45.0,Casado(a),Taxi,Atraco,,Arma de fuego,San Diego,#1020,10,Vía pública,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-05-11 19:05:00,6.23394541,-75.56953559,2007-05-11 19:05:00|nan|nan|Hombre|45.0|San Diego|Vía pública|Atraco,True,False,La Candelaria,2007,5,19,Viernes,2007-05-01,Noche (18-23)
31/05/2007 17:15,,,Hombre,39.0,Casado(a),Taxi,Descuido,,No,Belén,#1603,16,Vía pública,Belén,Celular,Tecnología,,2007-05-31 17:15:00,6.23192607,-75.600603355,2007-05-31 17:15:00|nan|nan|Hombre|39.0|Belén|Vía pública|Descuido,True,False,Belén,2007,5,17,Jueves,2007-05-01,Tarde (12-17)
31/05/2007 17:15,,,Hombre,39.0,Casado(a),Taxi,Descuido,,No,Belén,#1603,16,Vía pública,Belén,Computador,Tecnología,,2007-05-31 17:15:00,6.23192607,-75.600603355,2007-05-31 17:15:00|nan|nan|Hombre|39.0|Belén|Vía pública|Descuido,True,False,Belén,2007,5,17,Jueves,2007-05-01,Tarde (12-17)
31/05/2007 17:15,,,Hombre,39.0,Casado(a),Taxi,Descuido,,No,Belén,#1603,16,Vía pública,Belén,Sin dato tecnología,Tecnología,,2007-05-31 17:15:00,6.23192607,-75.600603355,2007-05-31 17:15:00|nan|nan|Hombre|39.0|Belén|Vía pública|Descuido,True,False,Belén,2007,5,17,Jueves,2007-05-01,Tarde (12-17)
03/06/2007 23:30,6.301.504,-75.563.842,Hombre,28.0,Soltero(a),Taxi,Atraco,,Arma de fuego,Boyacá,#0505,5,Vehículo particular,Castilla,,,,2007-06-03 23:30:00,6.301504,-75.563842,2007-06-03 23:30:00|6.301.504|-75.563.842|Hombre|28.0|Boyacá|Vehículo particular|Atraco,False,False,Castilla,2007,6,23,Domingo,2007-06-01,Noche (18-23)
03/06/2007 23:30,6.301.504,-75.563.842,Hombre,28.0,Soltero(a),Taxi,Atraco,,Arma de fuego,Boyacá,#0505,5,Vehículo particular,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-06-03 23:30:00,6.301504,-75.563842,2007-06-03 23:30:00|6.301.504|-75.563.842|Hombre|28.0|Boyacá|Vehículo particular|Atraco,False,False,Castilla,2007,6,23,Domingo,2007-06-01,Noche (18-23)
03/06/2007 23:30,6.301.504,-75.563.842,Hombre,28.0,Soltero(a),Taxi,Atraco,,Arma de fuego,Boyacá,#0505,5,Vehículo particular,Castilla,Celular,Tecnología,,2007-06-03 23:30:00,6.301504,-75.563842,2007-06-03 23:30:00|6.301.504|-75.563.842|Hombre|28.0|Boyacá|Vehículo particular|Atraco,False,False,Castilla,2007,6,23,Domingo,2007-06-01,Noche (18-23)
30/06/2007 15:40,,,Hombre,47.0,Casado(a),Autobus,Atraco,,Arma cortopunzante,Campo Amor,#1507,15,Bus de servicio público,Belén,,,,2007-06-30 15:40:00,6.21446416,-75.582085645,2007-06-30 15:40:00|nan|nan|Hombre|47.0|Campo Amor|Bus de servicio público|Atraco,True,False,Guayabal,2007,6,15,Sábado,2007-06-01,Tarde (12-17)
12/07/2007 20:00,6.275.764,-75.569.153,Mujer,38.0,Casado(a),Taxi,Escopolamina,,Escopolamina,Moravia,#0405,4,Potrero,Aranjuez,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-07-12 20:00:00,6.275764,-75.569153,2007-07-12 20:00:00|6.275.764|-75.569.153|Mujer|38.0|Moravia|Potrero|Escopolamina,False,False,Aranjuez,2007,7,20,Jueves,2007-07-01,Noche (18-23)
23/07/2007 10:00,6.272.616,-7.556.241,Mujer,40.0,Casado(a),Taxi,Atraco,Grupo delincuencial,Arma de fuego,Miranda,#0415,4,Vehículo particular,Aranjuez,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-07-23 10:00:00,6.272616,-75.56241,2007-07-23 10:00:00|6.272.616|-7.556.241|Mujer|40.0|Miranda|Vehículo particular|Atraco,False,False,Aranjuez,2007,7,10,Lunes,2007-07-01,Mañana (6-11)
11/08/2007 23:35,6.244.314,-75.607.944,Hombre,30.0,Casado(a),Taxi,Atraco,,Arma de fuego,Simón Bolívar,#1211,12,Residencia,Laureles,Sin dato mercancías,Sin dato mercancías,,2007-08-11 23:35:00,6.244314,-75.607944,2007-08-11 23:35:00|6.244.314|-75.607.944|Hombre|30.0|Simón Bolívar|Residencia|Atraco,False,False,La América,2007,8,23,Sábado,2007-08-01,Noche (18-23)
14/08/2007 20:30,6.286.502,-75.581.246,Hombre,48.0,Soltero(a),Taxi,Atraco,Grupo delincuencial,Arma de fuego,Kennedy,#0607,6,Vehículo particular,Doce de Octubre,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2007-08-14 20:30:00,6.286502,-75.581246,2007-08-14 20:30:00|6.286.502|-75.581.246|Hombre|48.0|Kennedy|Vehículo particular|Atraco,False,False,Doce de Octubre,2007,8,20,Martes,2007-08-01,Noche (18-23)
14/08/2007 20:30,6.286.502,-75.581.246,Hombre,48.0,Soltero(a),Taxi,Atraco,Grupo delincuencial,Arma de fuego,Kennedy,#0607,6,Vehículo particular,Doce de Octubre,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-08-14 20:30:00,6.286502,-75.581246,2007-08-14 20:30:00|6.286.502|-75.581.246|Hombre|48.0|Kennedy|Vehículo particular|Atraco,False,False,Doce de Octubre,2007,8,20,Martes,2007-08-01,Noche (18-23)
05/10/2007 11:15,,,Mujer,38.0,Casado(a),Taxi,Atraco,Grupo delincuencial,Arma de fuego,Girardot,#0509,5,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-10-05 11:15:00,6.29694915,-75.56762632,2007-10-05 11:15:00|nan|nan|Mujer|38.0|Girardot|Vía pública|Atraco,True,False,Castilla,2007,10,11,Viernes,2007-10-01,Mañana (6-11)
29/10/2007 20:40,6.248.866,-75.603.238,Hombre,49.0,Casado(a),Taxi,Atraco,,Arma de fuego,La América,#1204,12,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-10-29 20:40:00,6.248866,-75.603238,2007-10-29 20:40:00|6.248.866|-75.603.238|Hombre|49.0|La América|Vía pública|Atraco,False,False,La América,2007,10,20,Lunes,2007-10-01,Noche (18-23)
01/11/2007 9:30,,,Mujer,67.0,Divorciado(a),Taxi,Atraco,,Arma de fuego,San Diego,#1020,10,,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-11-01 09:30:00,6.23394541,-75.56953559,2007-11-01 09:30:00|nan|nan|Mujer|67.0|San Diego|<NA>|Atraco,True,False,La Candelaria,2007,11,9,Jueves,2007-11-01,Mañana (6-11)
